"Sample.Point.Code","Date","Hour","Type","Subgroup","Parameter","Species","Operator","Value","Unit","Additional.information","Situation","Level","Depth"
"L-B20","29/05/2024","11:09","LITORALES","Aguas (Fisicoquímica)","Suma de Xilenos ( isómeros orto. meta. para)","-","<",3,"µg/l",NA,"L","S",0
"L-B20","29/05/2024","11:09","LITORALES","Aguas (Fisicoquímica)","1.2-Dimetilbenceno (o-Xileno)","-","<",1,"µg/l",NA,"L","S",0
"L-B20","29/05/2024","11:09","LITORALES","Aguas (Fisicoquímica)","m+p-xileno","-","<",2,"µg/l",NA,"L","S",0
"L-B20","29/05/2024","11:09","LITORALES","Aguas (Fisicoquímica)","Di(2-etilhexil)ftalato (DEHP)","-","<",0.5,"µg/l",NA,"L","S",0
"L-B20","29/05/2024","11:09","LITORALES","Aguas (Fisicoquímica)","4-(p-)nonilfenol","-","<",0.05,"µg/l",NA,"L","S",0
"L-B20","29/05/2024","11:09","LITORALES","Aguas (Fisicoquímica)","Octilfenol","-","<",0.05,"µg/l",NA,"L","S",0
"L-B20","29/05/2024","11:09","LITORALES","Aguas (Fisicoquímica)","p-terc-octilfenol","-","<",0.01,"µg/l",NA,"L","S",0
"L-B20","29/05/2024","11:09","LITORALES","Aguas (Fisicoquímica)","Pentaclorofenol","-","<",0.03,"µg/l",NA,"L","S",0
"L-B20","29/05/2024","11:09","LITORALES","Aguas (Fisicoquímica)","Nonilfenol","-","<",0.2,"µg/l",NA,"L","S",0
"L-B20","29/05/2024","11:09","LITORALES","Aguas (Fisicoquímica)","Diurón","-","<",0.01,"µg/l",NA,"L","S",0
"L-B20","29/05/2024","11:09","LITORALES","Aguas (Fisicoquímica)","Isoproturón","-","<",0.01,"µg/l",NA,"L","S",0
"L-B20","29/05/2024","11:09","LITORALES","Aguas (Fisicoquímica)","Cibutrina","-","<",0.01,"µg/l",NA,"L","S",0
"L-B20","29/05/2024","11:09","LITORALES","Aguas (Fisicoquímica)","Diclorvós","-","<",0.01,"µg/l",NA,"L","S",0
"L-B20","29/05/2024","11:09","LITORALES","Aguas (Fisicoquímica)","Quinoxifeno","-","<",0.01,"µg/l",NA,"L","S",0
"L-B20","29/05/2024","11:09","LITORALES","Aguas (Fisicoquímica)","Imidacloprid","-","<",10,"ng/l",NA,"L","S",0
"L-B20","29/05/2024","11:09","LITORALES","Aguas (Fisicoquímica)","Temperatura del agua","-","=",16.97,"ºC",NA,"L","S",0
"L-B20","29/05/2024","11:09","LITORALES","Aguas (Fisicoquímica)","Temperatura del agua","-","=",15.73,"ºC",NA,"L","F",-25
"L-B20","29/05/2024","11:09","LITORALES","Aguas (Fisicoquímica)","pH","-","=",8.22,"U. pH.",NA,"L","S",0
"L-B20","29/05/2024","11:09","LITORALES","Aguas (Fisicoquímica)","pH","-","=",8.18,"U. pH.",NA,"L","F",-25
"L-B20","29/05/2024","11:09","LITORALES","Aguas (Fisicoquímica)","Profundidad máxima","-","=",34,"m",NA,"L","F",-34
"L-B20","29/05/2024","11:09","LITORALES","Aguas (Fisicoquímica)","Sólidos en suspensión","-","=",6.44,"mg/l",NA,"L","S",0
"L-B20","29/05/2024","11:09","LITORALES","Aguas (Fisicoquímica)","Salinidad","-","=",34.82,"USP",NA,"L","S",0
"L-B20","29/05/2024","11:09","LITORALES","Aguas (Fisicoquímica)","Salinidad","-","=",35.17,"USP",NA,"L","F",-25
"L-B20","29/05/2024","11:09","LITORALES","Aguas (Fisicoquímica)","Disco de Secchi","-","=",8,"m",NA,"L","S",0
"L-B20","29/05/2024","11:09","LITORALES","Aguas (Fisicoquímica)","Turbidez","-","=",0.4,"NTU",NA,"L","S",0
"L-B20","29/05/2024","11:09","LITORALES","Aguas (Fisicoquímica)","% Saturación de oxígeno","-","=",109.1,"%",NA,"L","S",0
"L-B20","29/05/2024","11:09","LITORALES","Aguas (Fisicoquímica)","% Saturación de oxígeno","-","=",102.1,"%",NA,"L","F",-25
"L-B20","29/05/2024","11:09","LITORALES","Aguas (Fisicoquímica)","% Transmisión de luz","-","=",81.8,"%",NA,"L","S",0
"L-B20","29/05/2024","11:09","LITORALES","Aguas (Fisicoquímica)","% Transmisión de luz","-","=",85.6,"%",NA,"L","F",-25
"L-B20","29/05/2024","11:09","LITORALES","Aguas (Fisicoquímica)","Oxígeno disuelto","-","=",8.54,"mg/l",NA,"L","S",0
"L-B20","29/05/2024","11:09","LITORALES","Aguas (Fisicoquímica)","Oxígeno disuelto","-","=",8.16,"mg/l",NA,"L","F",-25
"L-B20","29/05/2024","11:09","LITORALES","Aguas (Fisicoquímica)","Mercurio","-","<",0.015,"µg/l",NA,"L","S",0
"L-B20","29/05/2024","11:09","LITORALES","Aguas (Fisicoquímica)","Cadmio","-","<",0.06,"µg/l",NA,"L","S",0
"L-B20","29/05/2024","11:09","LITORALES","Aguas (Fisicoquímica)","Cobre","-","<",5,"µg/l",NA,"L","S",0
"L-B20","29/05/2024","11:09","LITORALES","Aguas (Fisicoquímica)","Níquel","-","<",2.6,"µg/l",NA,"L","S",0
"L-B20","29/05/2024","11:09","LITORALES","Aguas (Fisicoquímica)","Plomo","-","<",0.39,"µg/l",NA,"L","S",0
"L-B20","29/05/2024","11:09","LITORALES","Aguas (Fisicoquímica)","Zinc","-","<",9,"µg/l",NA,"L","S",0
"L-B20","29/05/2024","11:09","LITORALES","Aguas (Fisicoquímica)","Cromo","-","<",5,"µg/l",NA,"L","S",0
"L-B20","29/05/2024","11:09","LITORALES","Aguas (Fisicoquímica)","Hierro","-","<",0.01,"mg/l",NA,"L","S",0
"L-B20","29/05/2024","11:09","LITORALES","Aguas (Fisicoquímica)","Manganeso","-","<",0.01,"mg/l",NA,"L","S",0
"L-B20","29/05/2024","11:09","LITORALES","Aguas (Fisicoquímica)","Benzo(a)antraceno","-","<",5e-04,"µg/l",NA,"L","S",0
"L-B20","14/03/2024","9:25","LITORALES","Sedimentos","Potencial Redox","-","=",379,"mV",NA,"-","-",0
"L-B20","14/03/2024","9:25","LITORALES","Sedimentos","% Grava","-","=",0,"%",NA,"-","-",0
"L-B20","14/03/2024","9:25","LITORALES","Sedimentos","% Limo/Arcilla","-","=",0.94,"%",NA,"-","-",0
"L-B20","14/03/2024","9:25","LITORALES","Sedimentos","% Materia orgánica","-","=",1.42,"%",NA,"-","-",0
"L-B20","14/03/2024","9:25","LITORALES","Sedimentos","% Arena","-","=",99.06,"%",NA,"-","-",0
"L-B20","14/03/2024","9:25","LITORALES","Sedimentos","Plomo","-","=",32,"mg/kg PS",NA,"-","-",0
"L-B20","14/03/2024","9:25","LITORALES","Sedimentos","Cobre","-","=",32,"mg/kg PS",NA,"-","-",0
"L-B20","14/03/2024","9:25","LITORALES","Sedimentos","Manganeso","-","=",725,"mg/kg PS",NA,"-","-",0
"L-B20","14/03/2024","9:25","LITORALES","Sedimentos","Mercurio","-","=",0.09,"mg/kg PS",NA,"-","-",0
"L-B20","14/03/2024","9:25","LITORALES","Sedimentos","Hierro","-","=",74745,"mg/kg PS",NA,"-","-",0
"L-B20","14/03/2024","9:25","LITORALES","Sedimentos","Cromo","-","=",18,"mg/kg PS",NA,"-","-",0
"L-B20","14/03/2024","9:25","LITORALES","Sedimentos","Cadmio","-","=",0.18,"mg/kg PS",NA,"-","-",0
"L-B20","14/03/2024","9:25","LITORALES","Sedimentos","Zinc","-","=",130,"mg/kg PS",NA,"-","-",0
"L-B20","14/03/2024","9:25","LITORALES","Sedimentos","Níquel","-","=",14,"mg/kg PS",NA,"-","-",0
"L-B20","05/02/2024","10:45","LITORALES","Aguas (Fisicoquímica)","Endosulfan I (alfa-endosulfan)","-","<",5e-04,"µg/l",NA,"L","S",0
"L-B20","05/02/2024","10:45","LITORALES","Aguas (Fisicoquímica)","Endosulfan II (beta-endosulfan)","-","<",5e-04,"µg/l",NA,"L","S",0
"L-B20","05/02/2024","10:45","LITORALES","Aguas (Fisicoquímica)","p-terc-octilfenol","-","<",0.01,"µg/l",NA,"L","S",0
"L-B20","05/02/2024","10:45","LITORALES","Aguas (Fisicoquímica)","Pentaclorofenol","-","<",0.03,"µg/l",NA,"L","S",0
"L-B20","05/02/2024","10:45","LITORALES","Aguas (Fisicoquímica)","Nonilfenol","-","<",0.2,"µg/l",NA,"L","S",0
"L-B20","05/02/2024","10:45","LITORALES","Aguas (Fisicoquímica)","delta-HCH","-","<",5e-04,"µg/l",NA,"L","S",0
"L-B20","05/02/2024","10:45","LITORALES","Aguas (Fisicoquímica)","Epsilon-HCH","-","<",5e-04,"µg/l",NA,"L","S",0
"L-B20","05/02/2024","10:45","LITORALES","Aguas (Fisicoquímica)","Pentaclorobenceno","-","<",5e-04,"µg/l",NA,"L","S",0
"L-B20","05/02/2024","10:45","LITORALES","Aguas (Fisicoquímica)","Trifluralina","-","<",5e-04,"µg/l",NA,"L","S",0
"L-B20","05/02/2024","10:45","LITORALES","Aguas (Fisicoquímica)","Endosulfán","-","<",0.001,"µg/l",NA,"L","S",0
"L-B20","05/02/2024","10:45","LITORALES","Aguas (Fisicoquímica)","Atrazina","-","<",0.01,"µg/l",NA,"L","S",0
"L-B20","05/02/2024","10:45","LITORALES","Aguas (Fisicoquímica)","Terbutilazina","-","<",0.01,"µg/l",NA,"L","S",0
"L-B20","05/02/2024","10:45","LITORALES","Aguas (Fisicoquímica)","Parafinas cloradas (Cloroalcanos(C10-C13))","-","<",0.2,"µg/l",NA,"L","S",0
"L-B20","05/02/2024","10:45","LITORALES","Aguas (Fisicoquímica)","Clorpirifós (Clorpirifós etil)","-","<",0.005,"µg/l",NA,"L","S",0
"L-B20","05/02/2024","10:45","LITORALES","Aguas (Fisicoquímica)","Cromo VI+","-","<",1.5,"µg/l",NA,"L","S",0
"L-B20","05/02/2024","10:45","LITORALES","Aguas (Fisicoquímica)","Arsénico","-","<",7.5,"µg/l",NA,"L","S",0
"L-B20","05/02/2024","10:45","LITORALES","Aguas (Fisicoquímica)","Selenio","-","<",3,"µg/l",NA,"L","S",0
"L-B20","05/02/2024","10:45","LITORALES","Aguas (Fisicoquímica)","1.1.1-Tricloroetano-Metilcloroformo","-","<",1,"µg/l",NA,"L","S",0
"L-B20","05/02/2024","10:45","LITORALES","Aguas (Fisicoquímica)","1.2-Dicloroetano","-","<",1,"µg/l",NA,"L","S",0
"L-B20","05/02/2024","10:45","LITORALES","Aguas (Fisicoquímica)","Benceno","-","<",1,"µg/l",NA,"L","S",0
"L-B20","05/02/2024","10:45","LITORALES","Aguas (Fisicoquímica)","Hexaclorobutadieno","-","<",0.1,"µg/l",NA,"L","S",0
"L-B20","05/02/2024","10:45","LITORALES","Aguas (Fisicoquímica)","Diclorometano","-","<",1,"µg/l",NA,"L","S",0
"L-B20","05/02/2024","10:45","LITORALES","Aguas (Fisicoquímica)","Etilbenceno","-","<",1,"µg/l",NA,"L","S",0
"L-B20","05/02/2024","10:45","LITORALES","Aguas (Fisicoquímica)","Tetracloroetileno (percloroetileno)","-","<",1,"µg/l",NA,"L","S",0
"L-B20","05/02/2024","10:45","LITORALES","Aguas (Fisicoquímica)","Metilbenceno (Tolueno)","-","<",1,"µg/l",NA,"L","S",0
"L-B20","05/02/2024","10:45","LITORALES","Aguas (Fisicoquímica)","Tricloroetileno","-","<",1,"µg/l",NA,"L","S",0
"L-B20","05/02/2024","10:45","LITORALES","Aguas (Fisicoquímica)","Suma de Xilenos ( isómeros orto. meta. para)","-","<",3,"µg/l",NA,"L","S",0
"L-B20","05/02/2024","10:45","LITORALES","Aguas (Fisicoquímica)","m+p-xileno","-","<",2,"µg/l",NA,"L","S",0
"L-B20","05/02/2024","10:45","LITORALES","Aguas (Fisicoquímica)","4-(p-)nonilfenol","-","<",0.05,"µg/l",NA,"L","S",0
"L-B20","05/02/2024","10:45","LITORALES","Aguas (Fisicoquímica)","Octilfenol","-","<",0.05,"µg/l",NA,"L","S",0
"L-B20","05/02/2024","10:45","LITORALES","Aguas (Fisicoquímica)","Diurón","-","<",0.01,"µg/l",NA,"L","S",0
"L-B20","05/02/2024","10:45","LITORALES","Aguas (Fisicoquímica)","Isoproturón","-","<",0.01,"µg/l",NA,"L","S",0
"L-B20","05/02/2024","10:45","LITORALES","Aguas (Fisicoquímica)","Cibutrina","-","<",0.01,"µg/l",NA,"L","S",0
"L-B20","05/02/2024","10:45","LITORALES","Aguas (Fisicoquímica)","Diclorvós","-","<",0.01,"µg/l",NA,"L","S",0
"L-B20","05/02/2024","10:45","LITORALES","Aguas (Fisicoquímica)","Quinoxifeno","-","<",0.01,"µg/l",NA,"L","S",0
"L-B20","05/02/2024","10:45","LITORALES","Aguas (Fisicoquímica)","pH","-","=",8.19,"U. pH.",NA,"L","S",0
"L-B20","05/02/2024","10:45","LITORALES","Aguas (Fisicoquímica)","pH","-","=",8.18,"U. pH.",NA,"L","F",-25
"L-B20","05/02/2024","10:45","LITORALES","Aguas (Fisicoquímica)","Ortofosfato","-","=",0.0266,"mg/l",NA,"L","S",0
"L-B20","05/02/2024","10:45","LITORALES","Aguas (Fisicoquímica)","Amonio","-","<",0.0288,"mg/l",NA,"L","S",0
"L-B20","05/02/2024","10:45","LITORALES","Aguas (Fisicoquímica)","Nitrito","-","=",0.0198,"mg/l",NA,"L","S",0
"L-B20","05/02/2024","10:45","LITORALES","Aguas (Fisicoquímica)","Nitrato","-","=",0.181,"mg/l",NA,"L","S",0
"L-B20","05/02/2024","10:45","LITORALES","Aguas (Fisicoquímica)","Profundidad máxima","-","=",34,"m",NA,"L","F",-34
"L-B20","05/02/2024","10:45","LITORALES","Aguas (Fisicoquímica)","Disco de Secchi","-","=",7,"m",NA,"L","S",0
"L-B20","05/02/2024","10:45","LITORALES","Aguas (Fisicoquímica)","Salinidad","-","=",35.35,"USP",NA,"L","S",0
"L-B20","05/02/2024","10:45","LITORALES","Aguas (Fisicoquímica)","Salinidad","-","=",35.44,"USP",NA,"L","F",-25
"L-B20","05/02/2024","10:45","LITORALES","Aguas (Fisicoquímica)","Sólidos en suspensión","-","=",13.44,"mg/l",NA,"L","S",0
"L-B20","05/02/2024","10:45","LITORALES","Aguas (Fisicoquímica)","Turbidez","-","=",3.47,"NTU",NA,"L","S",0
"L-B20","05/02/2024","10:45","LITORALES","Aguas (Fisicoquímica)","% Transmisión de luz","-","=",83.7,"%",NA,"L","S",0
"L-B20","05/02/2024","10:45","LITORALES","Aguas (Fisicoquímica)","% Transmisión de luz","-","=",84.9,"%",NA,"L","F",-25
"L-B20","05/02/2024","10:45","LITORALES","Aguas (Fisicoquímica)","Oxígeno disuelto","-","=",8.55,"mg/l",NA,"L","S",0
"L-B20","05/02/2024","10:45","LITORALES","Aguas (Fisicoquímica)","Oxígeno disuelto","-","=",8.24,"mg/l",NA,"L","F",-25
"L-B20","05/02/2024","10:45","LITORALES","Aguas (Fisicoquímica)","% Saturación de oxígeno","-","=",102.4,"%",NA,"L","S",0
"L-B20","05/02/2024","10:45","LITORALES","Aguas (Fisicoquímica)","% Saturación de oxígeno","-","=",99.3,"%",NA,"L","F",-25
"L-B20","05/02/2024","10:45","LITORALES","Aguas (Fisicoquímica)","Imidacloprid","-","<",10,"ng/l",NA,"L","S",0
"L-B20","05/02/2024","10:45","LITORALES","Aguas (Fisicoquímica)","Hierro","-","<",0.01,"mg/l",NA,"L","S",0
"L-B20","05/02/2024","10:45","LITORALES","Aguas (Fisicoquímica)","Manganeso","-","<",0.01,"mg/l",NA,"L","S",0
"L-B20","05/02/2024","10:45","LITORALES","Aguas (Fisicoquímica)","Di(2-etilhexil)ftalato (DEHP)","-","=",1.1,"µg/l",NA,"L","S",0
"L-B20","05/02/2024","10:45","LITORALES","Aguas (Fisicoquímica)","Mercurio","-","<",0.015,"µg/l",NA,"L","S",0
"L-B20","05/02/2024","10:45","LITORALES","Aguas (Fisicoquímica)","Cadmio","-","<",0.06,"µg/l",NA,"L","S",0
"L-B20","05/02/2024","10:45","LITORALES","Aguas (Fisicoquímica)","Cobre","-","=",6.6,"µg/l",NA,"L","S",0
"L-B20","05/02/2024","10:45","LITORALES","Aguas (Fisicoquímica)","Cromo","-","<",5,"µg/l",NA,"L","S",0
"L-B20","05/02/2024","10:45","LITORALES","Aguas (Fisicoquímica)","Níquel","-","<",2.6,"µg/l",NA,"L","S",0
"L-B20","05/02/2024","10:45","LITORALES","Aguas (Fisicoquímica)","Plomo","-","=",1.8,"µg/l",NA,"L","S",0
"L-B20","05/02/2024","10:45","LITORALES","Aguas (Fisicoquímica)","Zinc","-","=",19,"µg/l",NA,"L","S",0
"L-B20","05/02/2024","10:45","LITORALES","Aguas (Fisicoquímica)","Benzo(a)antraceno","-","<",5e-04,"µg/l",NA,"L","S",0
"L-B20","05/02/2024","10:45","LITORALES","Aguas (Fisicoquímica)","Dibenzo(a.h)antraceno","-","<",5e-04,"µg/l",NA,"L","S",0
"L-B20","05/02/2024","10:45","LITORALES","Aguas (Fisicoquímica)","Acenafteno","-","<",5e-04,"µg/l",NA,"L","S",0
"L-B20","05/02/2024","10:45","LITORALES","Aguas (Fisicoquímica)","Benzo(g.h.i)perileno","-","<",5e-04,"µg/l",NA,"L","S",0
"L-B20","05/02/2024","10:45","LITORALES","Aguas (Fisicoquímica)","Temperatura del agua","-","=",13.58,"ºC",NA,"L","S",0
"L-B20","05/02/2024","10:45","LITORALES","Aguas (Fisicoquímica)","Temperatura del agua","-","=",13.82,"ºC",NA,"L","F",-25
"L-B20","05/02/2024","10:45","LITORALES","Aguas (Fisicoquímica)","1.2-Dimetilbenceno (o-Xileno)","-","<",1,"µg/l",NA,"L","S",0
"L-B20","05/02/2024","10:45","LITORALES","Aguas (Fisicoquímica)","Gamma-HCH (Lindano)","-","<",5e-04,"µg/l",NA,"L","S",0
"L-B20","05/02/2024","10:45","LITORALES","Aguas (Fisicoquímica)","Isodrin","-","<",5e-04,"µg/l",NA,"L","S",0
"L-B20","05/02/2024","10:45","LITORALES","Aguas (Fisicoquímica)","Silicato","-","<",1.6,"µmol/l",NA,"L","S",0
"L-B20","05/02/2024","10:45","LITORALES","Aguas (Fisicoquímica)","Indeno(1.2.3-cd)pireno","-","<",5e-04,"µg/l",NA,"L","S",0
"L-B20","05/02/2024","10:45","LITORALES","Aguas (Fisicoquímica)","Acenaftileno","-","<",5e-04,"µg/l",NA,"L","S",0
"L-B20","05/02/2024","10:45","LITORALES","Aguas (Fisicoquímica)","Benzo(k)fluoranteno","-","<",5e-04,"µg/l",NA,"L","S",0
"L-B20","05/02/2024","10:45","LITORALES","Aguas (Fisicoquímica)","Naftaleno","-","<",0.01,"µg/l",NA,"L","S",0
"L-B20","05/02/2024","10:45","LITORALES","Aguas (Fisicoquímica)","Antraceno","-","<",5e-04,"µg/l",NA,"L","S",0
"L-B20","05/02/2024","10:45","LITORALES","Aguas (Fisicoquímica)","Criseno","-","<",5e-04,"µg/l",NA,"L","S",0
"L-B20","05/02/2024","10:45","LITORALES","Aguas (Fisicoquímica)","Perileno","-","<",5e-04,"µg/l",NA,"L","S",0
"L-B20","05/02/2024","10:45","LITORALES","Aguas (Fisicoquímica)","Benzo(a)pireno","-","<",0.00017,"µg/l",NA,"L","S",0
"L-B20","05/02/2024","10:45","LITORALES","Aguas (Fisicoquímica)","Fenantreno","-","<",5e-04,"µg/l",NA,"L","S",0
"L-B20","05/02/2024","10:45","LITORALES","Aguas (Fisicoquímica)","Pireno","-","=",0.0017,"µg/l",NA,"L","S",0
"L-B20","05/02/2024","10:45","LITORALES","Aguas (Fisicoquímica)","Benzo(b)fluoranteno","-","<",5e-04,"µg/l",NA,"L","S",0
"L-B20","05/02/2024","10:45","LITORALES","Aguas (Fisicoquímica)","Fluoranteno","-","=",0.001,"µg/l",NA,"L","S",0
"L-B20","05/02/2024","10:45","LITORALES","Aguas (Fisicoquímica)","Benzo(e)pireno","-","<",5e-04,"µg/l",NA,"L","S",0
"L-B20","05/02/2024","10:45","LITORALES","Aguas (Fisicoquímica)","Fluoreno","-","<",5e-04,"µg/l",NA,"L","S",0
"L-B20","05/02/2024","10:45","LITORALES","Aguas (Fisicoquímica)","Aclonifeno","-","<",5e-04,"µg/l",NA,"L","S",0
"L-B20","05/02/2024","10:45","LITORALES","Aguas (Fisicoquímica)","Bifenox","-","<",5e-04,"µg/l",NA,"L","S",0
"L-B20","05/02/2024","10:45","LITORALES","Aguas (Fisicoquímica)","Aldrin","-","<",5e-04,"µg/l",NA,"L","S",0
"L-B20","05/02/2024","10:45","LITORALES","Aguas (Fisicoquímica)","p-p' DDD","-","<",5e-04,"µg/l",NA,"L","S",0
"L-B20","05/02/2024","10:45","LITORALES","Aguas (Fisicoquímica)","p-p' DDE","-","<",5e-04,"µg/l",NA,"L","S",0
"L-B20","05/02/2024","10:45","LITORALES","Aguas (Fisicoquímica)","p.p-DDT","-","<",5e-04,"µg/l",NA,"L","S",0
"L-B20","05/02/2024","10:45","LITORALES","Aguas (Fisicoquímica)","Dieldrin","-","<",5e-04,"µg/l",NA,"L","S",0
"L-B20","05/02/2024","10:45","LITORALES","Aguas (Fisicoquímica)","alfa-HCH","-","<",5e-04,"µg/l",NA,"L","S",0
"L-B20","05/02/2024","10:45","LITORALES","Aguas (Fisicoquímica)","beta-HCH","-","<",5e-04,"µg/l",NA,"L","S",0
"L-B20","05/02/2024","10:45","LITORALES","Aguas (Fisicoquímica)","Endrin","-","<",5e-04,"µg/l",NA,"L","S",0
"L-B20","05/02/2024","10:45","LITORALES","Aguas (Fisicoquímica)","Hexaclorobenceno","-","<",5e-04,"µg/l",NA,"L","S",0
"L-BI10","14/02/2024","9:45","LITORALES","Aguas (Fisicoquímica)","alfa-HCH","-","<",5e-04,"µg/l",NA,"L","S",0
"L-BI10","14/02/2024","9:45","LITORALES","Aguas (Fisicoquímica)","beta-HCH","-","<",5e-04,"µg/l",NA,"L","S",0
"L-BI10","14/02/2024","9:45","LITORALES","Aguas (Fisicoquímica)","Hexaclorobenceno","-","<",5e-04,"µg/l",NA,"L","S",0
"L-BI10","14/02/2024","9:45","LITORALES","Aguas (Fisicoquímica)","Endosulfan II (beta-endosulfan)","-","<",5e-04,"µg/l",NA,"L","S",0
"L-BI10","14/02/2024","9:45","LITORALES","Aguas (Fisicoquímica)","1.2-Dimetilbenceno (o-Xileno)","-","<",1,"µg/l",NA,"L","S",0
"L-BI10","14/02/2024","9:45","LITORALES","Aguas (Fisicoquímica)","m+p-xileno","-","<",2,"µg/l",NA,"L","S",0
"L-BI10","14/02/2024","9:45","LITORALES","Aguas (Fisicoquímica)","Di(2-etilhexil)ftalato (DEHP)","-","<",0.5,"µg/l",NA,"L","S",0
"L-BI10","14/02/2024","9:45","LITORALES","Aguas (Fisicoquímica)","4-(p-)nonilfenol","-","<",0.05,"µg/l",NA,"L","S",0
"L-BI10","14/02/2024","9:45","LITORALES","Aguas (Fisicoquímica)","Octilfenol","-","<",0.05,"µg/l",NA,"L","S",0
"L-BI10","14/02/2024","9:45","LITORALES","Aguas (Fisicoquímica)","p-terc-octilfenol","-","<",0.01,"µg/l",NA,"L","S",0
"L-BI10","14/02/2024","9:45","LITORALES","Aguas (Fisicoquímica)","Pentaclorofenol","-","<",0.03,"µg/l",NA,"L","S",0
"L-BI10","14/02/2024","9:45","LITORALES","Aguas (Fisicoquímica)","Isoproturón","-","<",0.01,"µg/l",NA,"L","S",0
"L-BI10","14/02/2024","9:45","LITORALES","Aguas (Fisicoquímica)","Cibutrina","-","<",0.01,"µg/l",NA,"L","S",0
"L-BI10","14/02/2024","9:45","LITORALES","Aguas (Fisicoquímica)","Diclorvós","-","<",0.01,"µg/l",NA,"L","S",0
"L-BI10","14/02/2024","9:45","LITORALES","Aguas (Fisicoquímica)","Quinoxifeno","-","<",0.01,"µg/l",NA,"L","S",0
"L-BI10","14/02/2024","9:45","LITORALES","Aguas (Fisicoquímica)","Monobutilestaño","-","=",0.0015,"µg/l",NA,"L","S",0
"L-BI10","14/02/2024","9:45","LITORALES","Aguas (Fisicoquímica)","Dibutilestaño","-","<",2e-04,"µg/l",NA,"L","S",0
"L-BI10","14/02/2024","9:45","LITORALES","Aguas (Fisicoquímica)","Tributilestaño","-","<",2e-04,"µg/l",NA,"L","S",0
"L-BI10","14/02/2024","9:45","LITORALES","Aguas (Fisicoquímica)","Mercurio","-","<",0.015,"µg/l",NA,"L","S",0
"L-BI10","14/02/2024","9:45","LITORALES","Aguas (Fisicoquímica)","Cadmio","-","<",0.06,"µg/l",NA,"L","S",0
"L-BI10","14/02/2024","9:45","LITORALES","Aguas (Fisicoquímica)","Níquel","-","<",2.6,"µg/l",NA,"L","S",0
"L-BI10","14/02/2024","9:45","LITORALES","Aguas (Fisicoquímica)","Plomo","-","<",0.39,"µg/l",NA,"L","S",0
"L-BI10","14/02/2024","9:45","LITORALES","Aguas (Fisicoquímica)","Zinc","-","<",9,"µg/l",NA,"L","S",0
"L-BI10","14/02/2024","9:45","LITORALES","Aguas (Fisicoquímica)","Benzo(a)antraceno","-","<",5e-04,"µg/l",NA,"L","S",0
"L-BI10","14/02/2024","9:45","LITORALES","Aguas (Fisicoquímica)","Dibenzo(a.h)antraceno","-","<",5e-04,"µg/l",NA,"L","S",0
"L-BI10","14/02/2024","9:45","LITORALES","Aguas (Fisicoquímica)","Acenafteno","-","<",5e-04,"µg/l",NA,"L","S",0
"L-BI10","14/02/2024","9:45","LITORALES","Aguas (Fisicoquímica)","Benzo(g.h.i)perileno","-","<",5e-04,"µg/l",NA,"L","S",0
"L-BI10","14/02/2024","9:45","LITORALES","Aguas (Fisicoquímica)","Indeno(1.2.3-cd)pireno","-","<",5e-04,"µg/l",NA,"L","S",0
"L-BI10","14/02/2024","9:45","LITORALES","Aguas (Fisicoquímica)","Acenaftileno","-","<",5e-04,"µg/l",NA,"L","S",0
"L-BI10","14/02/2024","9:45","LITORALES","Aguas (Fisicoquímica)","Benzo(k)fluoranteno","-","<",5e-04,"µg/l",NA,"L","S",0
"L-BI10","14/02/2024","9:45","LITORALES","Aguas (Fisicoquímica)","Naftaleno","-","<",0.01,"µg/l",NA,"L","S",0
"L-BI10","14/02/2024","9:45","LITORALES","Aguas (Fisicoquímica)","Antraceno","-","<",5e-04,"µg/l",NA,"L","S",0
"L-BI10","14/02/2024","9:45","LITORALES","Aguas (Fisicoquímica)","Criseno","-","<",5e-04,"µg/l",NA,"L","S",0
"L-BI10","14/02/2024","9:45","LITORALES","Aguas (Fisicoquímica)","Perileno","-","<",5e-04,"µg/l",NA,"L","S",0
"L-BI10","14/02/2024","9:45","LITORALES","Aguas (Fisicoquímica)","Cobre","-","<",5,"µg/l",NA,"L","S",0
"L-BI10","14/02/2024","9:45","LITORALES","Aguas (Fisicoquímica)","Cromo","-","<",5,"µg/l",NA,"L","S",0
"L-BI10","14/02/2024","9:45","LITORALES","Aguas (Fisicoquímica)","delta-HCH","-","<",5e-04,"µg/l",NA,"L","S",0
"L-BI10","14/02/2024","9:45","LITORALES","Aguas (Fisicoquímica)","Benzo(a)pireno","-","<",0.00017,"µg/l",NA,"L","S",0
"L-BI10","14/02/2024","9:45","LITORALES","Aguas (Fisicoquímica)","Imidacloprid","-","<",10,"ng/l",NA,"L","S",0
"L-BI10","14/02/2024","9:45","LITORALES","Aguas (Fisicoquímica)","Disco de Secchi","-","=",9,"m",NA,"L","S",0
"L-BI10","14/02/2024","9:45","LITORALES","Aguas (Fisicoquímica)","Salinidad","-","=",35.27,"USP",NA,"L","S",0
"L-BI10","14/02/2024","9:45","LITORALES","Aguas (Fisicoquímica)","Salinidad","-","=",35.35,"USP",NA,"L","F",-25
"L-BI10","14/02/2024","9:45","LITORALES","Aguas (Fisicoquímica)","Nitrito","-","=",0.0221,"mg/l",NA,"L","S",0
